巻状態	種2	tier	信号	一致	残差	疑	slug	頁題	頁著者	頁最大巻	頁巻数	isbn	楽天題	楽天副題	抽出親題	抽出巻	楽天著者	出版社	レーベル	発売日	種2sid	種2題	種2巻	除外seed
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			q-and-a	QあんどA	あだち充	6	6	9784091273475	QあんどA（3）		QあんどA	3	あだち 充	小学館	少年サンデーコミックス	2016年08月12日	41991	QあんどA	3	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		DROPIMPRINT	q-and-a	QあんどA	あだち充	6	6	9784098032648	QあんどA（4）		QあんどA	4	あだち充	小学館	My　First　BIG　SPECIAL	2021年08月12日頃	41991	QあんどA	4	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	qt-t	qtμt	さやわか	5	5	9784908588563	qtμt（1）		qtμt	1	さやわか/ふみふみこ	LINE	LINE　COMICS	2018年07月	61891	qtμt	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	qt-t	qtμt	さやわか	5	5	9784908588570	qtμt（2）		qtμt	2	さやわか/ふみふみこ	LINE	LINE　COMICS	2018年07月	61891	qtμt	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			r-o-d	R.O.D	綾永らん・山田秋太郎・倉田英之	4	4	9784088764849	R．O．D（1）	Ｒｅａｄ　ｏｒ　ｄｒｅａｍ	R.O.D	1	綾永らん/倉田英之	集英社	ヤングジャンプコミックスウルトラ	2003年07月	60552	R.O.D	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			r-o-d	R.O.D	綾永らん・山田秋太郎・倉田英之	4	4	9784088765914	R．O．D（2）	Ｒｅａｄ　ｏｒ　ｄｒｅａｍ	R.O.D	2	綾永らん/倉田英之	集英社	ヤングジャンプコミックスウルトラ	2004年03月	60552	R.O.D	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			r-o-d	R.O.D	綾永らん・山田秋太郎・倉田英之	4	4	9784088767130	R．O．D（3）	Ｒｅａｄ　ｏｒ　ｄｒｅａｍ	R.O.D	3	綾永らん/倉田英之	集英社	ヤングジャンプコミックスウルトラ	2004年11月	60552	R.O.D	3	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			r-o-d	R.O.D	綾永らん・山田秋太郎・倉田英之	4	4	9784088768472	R．O．D（4）	Ｒｅａｄ　ｏｒ　ｄｒｅａｍ	R.O.D	4	綾永らん/倉田英之	集英社	ヤングジャンプコミックスウルトラ	2005年08月	60552	R.O.D	4	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	ragnarok-guy	ラグナロック・ガイ	岡崎つぐお	7	7	9784796241137	ラグナロック・ガイ（1）		ラグナロック・ガイ	1	岡崎つぐお	スコラ	バーガーSC	1991年06月15日頃	15510	ラグナロック・ガイ	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	ragnarok-guy	ラグナロック・ガイ	岡崎つぐお	7	7	9784796241182	ラグナロック・ガイ（2）		ラグナロック・ガイ	2	岡崎つぐお	スコラ	バーガーSC	1991年07月16日頃	15510	ラグナロック・ガイ	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	ragnarok-guy	ラグナロック・ガイ	岡崎つぐお	7	7	9784796241236	ラグナロック・ガイ（3）		ラグナロック・ガイ	3	岡崎つぐお	スコラ	バーガーSC	1991年08月19日頃	15510	ラグナロック・ガイ	3	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	ragnarok-guy	ラグナロック・ガイ	岡崎つぐお	7	7	9784796241298	ラグナロック・ガイ（4）		ラグナロック・ガイ	4	岡崎つぐお	スコラ	バーガーSC	1991年09月14日頃	15510	ラグナロック・ガイ	4	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	ragnarok-guy	ラグナロック・ガイ	岡崎つぐお	7	7	9784796241328	ラグナロック・ガイ（5）		ラグナロック・ガイ	5	岡崎つぐお	スコラ	バーガーSC	1991年10月16日頃	15510	ラグナロック・ガイ	5	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	ragnarok-guy	ラグナロック・ガイ	岡崎つぐお	7	7	9784796241380	ラグナロック・ガイ（6）		ラグナロック・ガイ	6	岡崎つぐお	スコラ	バーガーSC	1991年11月16日頃	15510	ラグナロック・ガイ	6	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	ragnarok-guy	ラグナロック・ガイ	岡崎つぐお	7	7	9784796241403	ラグナロック・ガイ（7）		ラグナロック・ガイ	7	岡崎つぐお	スコラ	バーガーSC	1991年12月14日頃	15510	ラグナロック・ガイ	7	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			raika	雷火	藤原カムイ・寺島優	21	21	9784882750291	雷火（1）		雷火	1	藤原カムイ/寺島優	スコラ	バーガーSC	1988年09月22日頃	48869	雷火	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	SUFFIX	オールカラー版	YEARLIKE/EDITION	raika-days	らいか・デイズ	むんこ	35	35	9784832265912	オールカラー版らいか・デイズ（01）		オールカラー版らいか・デイズ	1	むんこ	芳文社	Manga　time　comics	2007年12月	5756	らいか・デイズ	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	SUFFIX	オールカラー版	YEARLIKE/EDITION	raika-days	らいか・デイズ	むんこ	35	35	9784832267022	オールカラー版らいか・デイズ（02）		オールカラー版らいか・デイズ	2	むんこ	芳文社	まんがタイムコミックス	2009年01月	5756	らいか・デイズ	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	raikonen-no-nettaigyo	ライコネンの熱帯魚	山西正則	2	2	9784253235112	ライコネンの熱帯魚（1）		ライコネンの熱帯魚	1	山西正則	秋田書店	チャンピオンREDコミックス	2011年09月20日頃	15470	ライコネンの熱帯魚	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	rajikaru-sukyantei	らじかる好キャンティ	山口かつみ	7	7	9784925148894	らじかる好キャンティ（1）		らじかる好キャンティ	1	山口かつみ	Fox出版	ＦＴＣシリーズ	2005年06月	14961	らじかる好キャンティ	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	rajikaru-sukyantei	らじかる好キャンティ	山口かつみ	7	7	9784886536044	らじかる好キャンティ（2）		らじかる好キャンティ	2	山口かつみ	大都社	Hard　Comics	1994年01月	14961	らじかる好キャンティ	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			rakkiidoggu-1-blast	ラッキードッグ1 BLAST	渦八・Tennenouji	9	9	9784040672724	ラッキードッグ1BLAST　1		ラッキードッグ1BLAST	1	渦八	KADOKAWA	MFコミックス ジーンシリーズ	2011年11月26日	145926	ラッキードッグ1 BLAST	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			rakkyou-no-kawa	辣韮の皮	阿部川キネコ	7	7	9784847034664	辣韮の皮（3）	萌えろ！杜の宮高校漫画研究部	辣韮の皮	3	阿部川キネコ	ワニブックス	Ｇｕｍ　ｃｏｍｉｃｓ	2004年04月10日頃	28988	辣韮の皮	3	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	rakudai-ninja-rantarou	落第忍者乱太郎	尼子騒兵衛	65	65	9784651075013	落第忍者乱太郎（1）		落第忍者乱太郎	1	尼子騒兵衛	立風書房		1989年12月	52152	落第忍者乱太郎	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT		PUBMISMATCH	rakudai-ninja-rantarou	落第忍者乱太郎	尼子騒兵衛	65	65	9784651075020	落第忍者乱太郎（2）		落第忍者乱太郎	2	尼子騒兵衛	立風書房		1989年12月	52152	落第忍者乱太郎	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091632845	ラーメン発見伝（1）		ラーメン発見伝	1	河合単/久部緑郎	小学館	マイファーストワイド	2016年03月	86672	ラーメン発見伝	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	セレクションザラーメン	EDITION/DROPIMPRINT	ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784098044337	ラーメン発見伝　セレクション・ザ・ラーメン（vol．2）		ラーメン発見伝 セレクション・ザ・ラーメン(	2	久部緑郎/河合単	小学館	My　First　BIG　SPECIAL	2024年05月10日頃	86672	ラーメン発見伝	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633019	ラーメン発見伝（3）		ラーメン発見伝	3	河合単/久部緑郎	小学館	マイファーストワイド	2016年05月	86672	ラーメン発見伝	3	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633101	ラーメン発見伝（4）		ラーメン発見伝	4	河合単/久部緑郎	小学館	マイファーストワイド	2016年06月27日頃	86672	ラーメン発見伝	4	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633200	ラーメン発見伝（5）		ラーメン発見伝	5	河合単/久部緑郎	小学館	マイファーストワイド	2016年07月	86672	ラーメン発見伝	5	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633286	ラーメン発見伝（6）		ラーメン発見伝	6	河合単/久部緑郎	小学館	マイファーストワイド	2016年08月	86672	ラーメン発見伝	6	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633361	ラーメン発見伝（7）		ラーメン発見伝	7	河合単/久部緑郎	小学館	マイファーストワイド	2016年09月	86672	ラーメン発見伝	7	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633439	ラーメン発見伝（8）		ラーメン発見伝	8	河合単/久部緑郎	小学館	マイファーストワイド	2016年10月	86672	ラーメン発見伝	8	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633514	ラーメン発見伝（9）		ラーメン発見伝	9	河合単/久部緑郎	小学館	マイファーストワイド	2016年11月	86672	ラーメン発見伝	9	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633590	ラーメン発見伝（10）		ラーメン発見伝	10	河合単/久部緑郎	小学館	マイファーストワイド	2016年12月	86672	ラーメン発見伝	10	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633668	ラーメン発見伝（11）		ラーメン発見伝	11	河合単/久部緑郎	小学館	マイファーストワイド	2017年01月	86672	ラーメン発見伝	11	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-hakkenden	ラーメン発見伝	河合単・久部緑郎	26	26	9784091633736	ラーメン発見伝（12）		ラーメン発見伝	12	河合単/久部緑郎	小学館	マイファーストワイド	2017年02月27日頃	86672	ラーメン発見伝	12	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ramen-saiyuuki	らーめん才遊記	河合単・久部緑郎	11	11	9784091634047	らーめん才遊記（5）		らーめん才遊記	5	河合単/久部緑郎	小学館	My　First　WIDE	2017年07月27日頃	72158	らーめん才遊記	5	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272706	らんま1／2 (1)		らんま1/2	1	高橋 留美子	小学館	少年サンデーコミックス	2016年07月15日頃	36062	らんま1/2	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265012	らんま1／2〔新装版〕 (1)		らんま1/2〔新装版〕	1	高橋 留美子	小学館	少年サンデーコミックス	2002年04月18日	36062	らんま1/2	1	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272751	らんま1／2 (2)		らんま1/2	2	高橋 留美子	小学館	少年サンデーコミックス	2016年07月15日頃	36062	らんま1/2	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265029	らんま1／2〔新装版〕 (2)		らんま1/2〔新装版〕	2	高橋 留美子	小学館	少年サンデーコミックス	2002年04月18日	36062	らんま1/2	2	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272768	らんま1／2（3）		らんま1/2	3	高橋 留美子	小学館	少年サンデーコミックス	2016年08月18日	36062	らんま1/2	3	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265036	らんま1／2〔新装版〕（3）		らんま1/2〔新装版〕	3	高橋 留美子	小学館	少年サンデーコミックス	2002年04月18日	36062	らんま1/2	3	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272775	らんま1／2（4）		らんま1/2	4	高橋 留美子	小学館	少年サンデーコミックス	2016年09月16日	36062	らんま1/2	4	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265043	らんま1／2〔新装版〕（4）		らんま1/2〔新装版〕	4	高橋 留美子	小学館	少年サンデーコミックス	2002年05月18日	36062	らんま1/2	4	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272782	らんま1／2（5）		らんま1/2	5	高橋 留美子	小学館	少年サンデーコミックス	2016年10月18日頃	36062	らんま1/2	5	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265050	らんま1／2〔新装版〕（5）		らんま1/2〔新装版〕	5	高橋 留美子	小学館	少年サンデーコミックス	2002年05月18日	36062	らんま1/2	5	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272799	らんま1／2（6）		らんま1/2	6	高橋 留美子	小学館	少年サンデーコミックス	2016年11月18日頃	36062	らんま1/2	6	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265067	らんま1／2〔新装版〕（6）		らんま1/2〔新装版〕	6	高橋 留美子	小学館	少年サンデーコミックス	2002年06月18日	36062	らんま1/2	6	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272805	らんま1／2（7）		らんま1/2	7	高橋 留美子	小学館	少年サンデーコミックス	2016年12月16日	36062	らんま1/2	7	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265074	らんま1／2〔新装版〕（7）		らんま1/2〔新装版〕	7	高橋 留美子	小学館	少年サンデーコミックス	2002年06月18日	36062	らんま1/2	7	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272843	らんま1／2（8）		らんま1/2	8	高橋 留美子	小学館	少年サンデーコミックス	2017年01月18日	36062	らんま1/2	8	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265081	らんま1／2〔新装版〕（8）		らんま1/2〔新装版〕	8	高橋 留美子	小学館	少年サンデーコミックス	2002年07月18日	36062	らんま1/2	8	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272850	らんま1／2（9）		らんま1/2	9	高橋 留美子	小学館	少年サンデーコミックス	2017年02月17日	36062	らんま1/2	9	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265098	らんま1／2〔新装版〕（9）		らんま1/2〔新装版〕	9	高橋 留美子	小学館	少年サンデーコミックス	2002年07月18日	36062	らんま1/2	9	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272867	らんま1／2（10）		らんま1/2	10	高橋 留美子	小学館	少年サンデーコミックス	2017年03月17日頃	36062	らんま1/2	10	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265104	らんま1／2〔新装版〕（10）		らんま1/2〔新装版〕	10	高橋 留美子	小学館	少年サンデーコミックス	2002年08月09日	36062	らんま1/2	10	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272874	らんま1／2（11）		らんま1/2	11	高橋 留美子	小学館	少年サンデーコミックス	2017年04月18日	36062	らんま1/2	11	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265111	らんま1／2〔新装版〕（11）		らんま1/2〔新装版〕	11	高橋 留美子	小学館	少年サンデーコミックス	2002年08月09日	36062	らんま1/2	11	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272881	らんま1／2（12）		らんま1/2	12	高橋 留美子	小学館	少年サンデーコミックス	2017年05月18日	36062	らんま1/2	12	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265128	らんま1／2〔新装版〕（12）		らんま1/2〔新装版〕	12	高橋 留美子	小学館	少年サンデーコミックス	2002年09月18日	36062	らんま1/2	12	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272898	らんま1／2（13）		らんま1/2	13	高橋 留美子	小学館	少年サンデーコミックス	2017年06月16日	36062	らんま1/2	13	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265135	らんま1／2〔新装版〕（13）		らんま1/2〔新装版〕	13	高橋 留美子	小学館	少年サンデーコミックス	2002年09月18日	36062	らんま1/2	13	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272904	らんま1／2（14）		らんま1/2	14	高橋 留美子	小学館	少年サンデーコミックス	2017年07月18日	36062	らんま1/2	14	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265142	らんま1／2〔新装版〕（14）		らんま1/2〔新装版〕	14	高橋 留美子	小学館	少年サンデーコミックス	2002年10月18日	36062	らんま1/2	14	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272942	らんま1／2（15）		らんま1/2	15	高橋 留美子	小学館	少年サンデーコミックス	2017年08月18日	36062	らんま1/2	15	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	PREFIX	〔新装版〕	EDITION	ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091265159	らんま1／2〔新装版〕（15）		らんま1/2〔新装版〕	15	高橋 留美子	小学館	少年サンデーコミックス	2002年10月18日	36062	らんま1/2	15	
OTHER_ISBN	SAME_SID	A	TITLE_TAIL	EXACT			ranma-2-bunnoichi	らんま1/2	高橋留美子	38	38	9784091272959	らんま1／2（16）		らんま1/2	16	高橋 留美子	小学館	少年サンデーコミックス	2017年09月15日	36062	らんま1/2	16	
