type	subtype	severity	slug	title	status	year_started	year_ended	publisher_key	n_vols	n_eds	detail	evidence
YS_LATE	seed_stale	2	minikui-yuukaku-no-ko	みにくい遊郭の子	ongoing	2024		hifumi-shobo	9	1	year_started=2024 > 最古巻年=2022 (2年後)	[standard]LAVARE comics/一二三書房 2022-2025 n=9
YS_LATE	seed_stale	2	mobu-joshikousei-no-ore-demo-boukensha-ni-nareba-riajuu-ni-naremasu-ka	モブ高生の俺でも冒険者になればリア充になれますか?	ongoing	2024		hifumi-shobo	8	1	year_started=2024 > 最古巻年=2022 (2年後)	[standard]NOVA COMICS/一二三書房 2022-2026 n=8
YS_LATE	page_gen_year	2	n	N	ongoing	2026		kadokawa	3	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]電撃コミックスNEXT/KADOKAWA 2024-2026 n=3
YS_LATE	seed_stale	2	ninja-hattori-kun	忍者ハットリくん	completed	1984	1988	shogakukan	26	4	year_started=1984 > 最古巻年=1982 (2年後)	[standard]てんとう虫コミックス/小学館 1982-1988 n=16 | [shinsoban]藤子不二雄ランド(新編集)/中央公論社 1987-1987 n=4 | [bunkobon]中公文庫コミック版/中央公論社 1996-1996 n=2 | [deluxe]ぴっかぴかコミックス カラー版/小学館 2005-2006 n=4
YS_LATE	dummy2000	2	nurse-no-oshigoto	ナースのお仕事	completed	2000		scola	1	1	year_started=2000 > 最古巻年=1998 (2年後)	[standard]通常版/スコラ 1998-1998 n=1
YS_LATE	dummy2000	2	oishii-futari	美味しいふたり	completed	2000		cosmic-shuppan	7	1	year_started=2000 > 最古巻年=1998 (2年後)	[standard]キュンコミックス/コスミックインターナショナル 1998-1998 n=7
YS_LATE	page_gen_year	2	onna-hakushaku-amber-niwa-shousai-ga-aru	女伯爵アンバーには商才がある! やっと自由になれたので、再婚なんてお断り	ongoing	2026		kadokawa	4	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]フロース　コミック/KADOKAWA 2024-2026 n=4
YS_LATE	seed_stale	2	ringotachi-no-mori	林檎たちの森	completed	1986	1986	kodansha	2	1	year_started=1986 > 最古巻年=1984 (2年後)	[standard]BE・LOVE KC/講談社 1984-1986 n=2
YS_LATE	page_gen_year	2	saikyou-no-madousho-wa-kurorekishi-note	最強の魔導書は黒歴史ノート!?	ongoing	2026		ichijinsha	2	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]comic LAKE/講談社 2024-2026 n=2
YS_LATE	seed_stale	2	sakaba-mimoza	酒場ミモザ	completed	1996	1997	kodansha	4	1	year_started=1996 > 最古巻年=1994 (2年後)	[standard]アフタヌーンKC/講談社 1994-1997 n=4
YS_LATE	page_gen_year	2	scp-tte-nanidesu-ka	SCPって何ですか?	ongoing	2026		ichijinsha	5	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]HOWLコミックス/一迅社 2024-2026 n=5
YS_LATE	page_gen_year	2	seijo-no-ane-desu-ga-imouto-no-tame-no-tokushu-maseki-ya-tokushu-yakusou	聖女の姉ですが、妹のための特殊魔石や特殊薬草の採取をやめたら、隣国の魔術師様の元で幸せになりました！（コミック）	ongoing	2026		square-enix	3	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]ガンガンコミックスUP！/スクウェア・エニックス 2024-2026 n=3
YS_LATE	page_gen_year	2	seiryaku-kekkon-no-otto-ni-aisanakute-kekkoudesu-to-sengen-shitara	政略結婚の夫に「愛さなくて結構です」と宣言したら溺愛が始まりました	ongoing	2026		kadokawa	3	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]フロース　コミック/KADOKAWA 2024-2026 n=3
YS_LATE	page_gen_year	2	shiryoujutsushi-nado-kegarawashii-to-shokei-sareta-node	「死霊術師など穢らわしい」と処刑されたので、魔族に転身致します	ongoing	2026		takeshobo	4	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]バンブーコミックスBCf/竹書房 2024-2026 n=4
YS_LATE	dummy2000	2	shop-riido-koutarou	SHOPLEAD航太郎	completed	2000		futabasha	8	1	year_started=2000 > 最古巻年=1998 (2年後)	[standard]通常版/双葉社 1998-1999 n=8
YS_LATE	seed_stale	2	souta-no-houchou-special	蒼太の包丁 special	completed	2010	2015	jitsugyo-no-nihon	22	1	year_started=2010 > 最古巻年=2008 (2年後)	[standard]マンサンQコミックス/実業之日本社 2008-2015 n=22
YS_LATE	page_gen_year	2	tanpopo-chan-wa-sub-kamo-shirenai	たんぽぽちゃんはsubかもしれない	completed	2026	2026	libre	2	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]ビーボーイコミックスデラックス/リブレ 2024-2026 n=2
YS_LATE	page_gen_year	2	tensei-majo-no-kimamana-gourmet-tabi	転生魔女の気ままなグルメ旅	ongoing	2026		to-books	2	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]コロナ・コミックス/TOブックス 2024-2026 n=2
YS_LATE	page_gen_year	2	tensei-shimashita-sarana-kinje-desu-gokigenyou	転生しました、サラナ・キンジェです。ごきげんよう。	ongoing	2026		(unknown)	4	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]アース・スター　コミックス/ 2024-2026 n=4
YS_LATE	seed_stale	2	tensei-shitara-koutei-deshita-umarenagara-no-koutei-wa-konosaki-ikinokoreru-ka-comic	転生したら皇帝でした～生まれながらの皇帝はこの先生き残れるか～@COMIC	ongoing	2024		to-books	7	1	year_started=2024 > 最古巻年=2022 (2年後)	[standard]コロナ・コミックス/TOブックス 2022-2026 n=7
YS_LATE	page_gen_year	2	tera-umare-neko-no-tama-san	寺生まれ猫のタマさん	ongoing	2026		nihon-bungeisha	2	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]ニチブンコミックス/日本文芸社 2024-2026 n=2
YS_LATE	dummy2000	2	touhan-tokusou-dai-sanka	盗犯特捜第三課	completed	2000		leed	3	1	year_started=2000 > 最古巻年=1998 (2年後)	[standard]通常版/リイド社 1998-1999 n=3
YS_LATE	seed_stale	2	unico	ユニコ	completed	1985	2005	kodansha	10	4	year_started=1985 > 最古巻年=1983 (2年後)	[standard]ギフトブック/講談社 1985-2005 n=3 | [deluxe]スコラSCデラックス/スコラ 1995-1996 n=3 | [standard]手塚治虫漫画全集/講談社 1983-1993 n=3 | [bunkobon]手塚治虫文庫全集/講談社 2009-2009 n=1
YS_LATE	page_gen_year	2	watashi-o-anata-de-amaku-shite	わたしをあなたで甘くして	ongoing	2026		hifumi-shobo	2	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]ラワーレコミックス　2/一二三書房 2024-2026 n=2
YS_LATE	seed_stale	2	will-sama-wa-kyou-mo-mahou-de-asonde-imasu-next	ウィル様は今日も魔法で遊んでいます。ねくすと!	ongoing	2024		hifumi-shobo	6	1	year_started=2024 > 最古巻年=2022 (2年後)	[standard]ポルカコミックス/一二三書房 2022-2025 n=6
YS_LATE	seed_stale	2	yabamori-hontou-ni-atta-nama-koko-dake-no-hanashi-kiwami-ultra	ヤバ盛!本当にあった(生)ここだけの話極 (ウルトラ)	completed	2018	2018	houbunsha	27	1	year_started=2018 > 最古巻年=2016 (2年後)	[standard]まんがタイムmy pal comics/芳文社 2016-2018 n=27
YS_LATE	page_gen_year	2	yuusha-party-o-tsuihou-sareta-seireijutsushi-saikyoukyuu-ni-kakusei-sh	勇者パーティーを追放された精霊術士 最強級に覚醒した不遇職、真の仲間と五大ダンジョンを制覇する	ongoing	2026		kadokawa	3	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]角川コミックス・エース/KADOKAWA 2024-2026 n=3
YS_LATE	dummy2000	2	zange-kano-hattashiuk	懺悔	completed	2000		takeshobo	1	1	year_started=2000 > 最古巻年=1998 (2年後)	[standard]通常版/竹書房 1998-1998 n=1
YS_LATE	page_gen_year	2	zeimu-shokuin-no-bishu	税務職員の美酒	ongoing	2026		libre	2	1	year_started=2026 > 最古巻年=2024 (2年後)	[standard]通常版/リブレ 2024-2026 n=2
YS_LATE	dummy2000	2	zero-hour	ZERO HOUR	completed	2000		mediafactory	1	1	year_started=2000 > 最古巻年=1998 (2年後)	[standard]通常版/メディアファクトリー 1998-1998 n=1
YS_LATE	seed_stale	1	36	36-サンジュウロク-	ongoing	2025		shogakukan	4	1	year_started=2025 > 最古巻年=2024 (1年後)	[standard]ビッグコミックス/小学館 2024-2026 n=4
YS_LATE	seed_stale	1	aburabu	あぶらぶ	ongoing	2025		kodansha	3	1	year_started=2025 > 最古巻年=2024 (1年後)	[standard]モーニングKC/講談社 2024-2026 n=3
YS_LATE	seed_stale	1	aburemon	あぶれもん	completed	1989	1993	takeshobo	6	2	year_started=1989 > 最古巻年=1988 (1年後)	[standard]近代麻雀コミックス/不明 1989-1993 n=4 | [shinsoban]近代麻雀コミックス/竹書房 1988-1988 n=2
YS_LATE	page_gen_year	1	afureko-booth-no-kimitachi-e	アフレコブースの君たちへ	ongoing	2026		akita	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]ボニータ・コミックス/秋田書店 2025-2026 n=2
YS_LATE	page_gen_year	1	akatsukinisazanami	あかつきに漣	ongoing	2026		home-sha	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]集英社ホームコミックス/ホーム社 2025-2026 n=2
YS_LATE	seed_stale	1	akiraka-ni-nenrei-o-sashou-shite-iru-joshi-joshikousei-vtuber	あきらかに年齢を詐称している女子高生VTuber	ongoing	2025		kadokawa	4	1	year_started=2025 > 最古巻年=2024 (1年後)	[standard]通常版/KADOKAWA 2024-2026 n=4
YS_LATE	page_gen_year	1	akogare-no-keijibu-ni-haizoku-saretara-joushi-ga-oni	憧れの刑事部に配属されたら、上司が鬼に憑かれてました	ongoing	2026		kadokawa	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]フロース　コミック/KADOKAWA 2025-2026 n=2
YS_LATE	page_gen_year	1	akujo-wa-rakude-saikoudesu-ga	悪女は楽で最高ですが?	ongoing	2026		ichijinsha	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]カラフルハピネス/一迅社 2025-2026 n=2
YS_LATE	page_gen_year	1	akuyaku-ga-ippai-detekuru-eroge-no-kimodebu-akuyaku-kizoku-ni-tensei-shita	悪役がいっぱい出てくるエロゲのキモデブ悪役貴族に転生した。痩せて、破滅回避し悪役達による犯罪を未然に防いでスローライフを目指す	ongoing	2026		kadokawa	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]角川コミックス・エース/KADOKAWA 2025-2026 n=2
YS_LATE	page_gen_year	1	akuyaku-reijou-ni-nankanarimasen-watashi-wa-futsuu-no-koushaku-reijoudesu	悪役令嬢になんかなりません。私は『普通』の公爵令嬢です！	ongoing	2026		kadokawa	3	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]B's-LOG COMICS/KADOKAWA 2025-2026 n=3
YS_LATE	page_gen_year	1	akuyaku-reijou-ni-onee-ga-tensei-shitakedo-nani-mo-mondai-ga-nai-ken	悪役令嬢にオネエが転生したけど何も問題がない件	ongoing	2026		alphapolis	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]レジーナCOMICS/星雲社 2025-2026 n=2
YS_LATE	page_gen_year	1	amoutokijima	あもうときじま	completed	2026	2026	shogakukan	3	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]サンデーうぇぶりコミックス/小学館 2025-2026 n=3
YS_LATE	page_gen_year	1	anata-e-sasageru-sadistic	貴女へささげるサディスティック	ongoing	2026		takeshobo	3	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]バンブーコミックス/竹書房 2025-2026 n=3
YS_LATE	page_gen_year	1	ane-kui-yuusha-to-teisou-gyakuten-teikoku-no-o-neechan	姉喰い勇者と貞操逆転帝国のお姉ちゃん！	ongoing	2026		hifumi-shobo	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]ノヴァコミックス　2/一二三書房 2025-2026 n=2
YS_LATE	page_gen_year	1	ano-hi-kara-kotae-wa-subete-kimi-ni-natta	あの日から、答えはすべて君になった。	ongoing	2026		cygames	3	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]サイコミ/Cygames 2025-2026 n=3
YS_LATE	page_gen_year	1	ano-saisekijou-de-hanataba-o	あの採石場で花束を	ongoing	2026		hiiroozu	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]ヒーローズコミックス/小学館クリエイティブ 2025-2026 n=2
YS_LATE	page_gen_year	1	anokotofutaride	あの子とふたりで。	ongoing	2026		home-sha	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]集英社ホームコミックス/ホーム社 2025-2026 n=2
YS_LATE	page_gen_year	1	aquarium-wa-odoranai	アクアリウムは踊らない	ongoing	2026		kadokawa	3	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]電撃コミックスNEXT/KADOKAWA 2025-2026 n=3
YS_LATE	page_gen_year	1	arcadia-service-kaishi-kara-sannen-imasara-hajimeru-kasou-sekai-kouryaku	アルカディア　サービス開始から三年、今更始める仮想世界攻略	ongoing	2026		akita	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]少年チャンピオン・コミックス/秋田書店 2025-2026 n=2
YS_LATE	seed_stale	1	atena-no-sotsugyoushiki	アテナの卒業式	completed	2025	2025	coamix	4	1	year_started=2025 > 最古巻年=2024 (1年後)	[standard]ゼノンコミックス/コアミックス 2024-2025 n=4
YS_LATE	seed_stale	1	bartender	Bartender	completed	2005	2011	shueisha	25	2	year_started=2005 > 最古巻年=2004 (1年後)	[standard]ジャンプ・コミックスデラックス/集英社 2004-2012 n=21 | [bunkobon]コミック版/集英社 2014-2014 n=4
YS_LATE	page_gen_year	1	bff	BFF	ongoing	2026		shogakukan	4	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]マンガワンコミックス/小学館 2025-2026 n=4
YS_LATE	seed_stale	1	black-angels	ブラック・エンジェルズ	completed	1983	1986	shueisha	44	3	year_started=1983 > 最古巻年=1982 (1年後)	[standard]ジャンプ・コミックス/集英社 1982-1986 n=20 | [shinsoban]ジャンプC・セレクション(1989)/集英社 1989-1990 n=12 | [bunkobon]文庫版/集英社 2000-2001 n=12
YS_LATE	seed_stale	1	bodo-kan	ボドカン!	completed	2025	2025	kadokawa	3	1	year_started=2025 > 最古巻年=2024 (1年後)	[standard]カドコミ/KADOKAWA 2024-2025 n=3
YS_LATE	page_gen_year	1	bokusatsu-pinku-gaiden-baibai-pinku	撲殺ピンク外伝 バイバイピンク	ongoing	2026		nihon-bungeisha	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]ニチブンコミックス/日本文芸社 2025-2026 n=2
YS_LATE	page_gen_year	1	botsuraku-reijou-no-akutou-sanka	没落令嬢の悪党賛歌	ongoing	2026		magazine-house	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]通常版/マガジンハウス 2025-2026 n=2
YS_LATE	page_gen_year	1	break-new-world	ブレイクニューワールド	ongoing	2026		cygames	5	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]サイコミ/Cygames 2025-2026 n=5
YS_LATE	page_gen_year	1	bungou-stray-dogs-storm-bringer	文豪ストレイドッグス STORM BRINGER	ongoing	2026		kadokawa	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]角川コミックス・エース/KADOKAWA 2025-2026 n=2
YS_LATE	page_gen_year	1	bungou-sutoreidoggusu-tanteisha-setsuritsu-hiwa	文豪ストレイドッグス 探偵社設立秘話	ongoing	2026		kadokawa	3	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]角川コミックス・エース/KADOKAWA 2025-2026 n=3
YS_LATE	page_gen_year	1	buradikuto	ブラディクト	ongoing	2026		square-enix	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]Gファンタジーコミックス/スクウェア・エニックス 2025-2026 n=2
YS_LATE	page_gen_year	1	casshern-r	キャシャーンR	ongoing	2026		akita	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]チャンピオンREDコミックス/秋田書店 2025-2026 n=2
YS_LATE	page_gen_year	1	cheat-de-katei-saien	チートで家庭菜園	ongoing	2026		gentosha-comics	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]バーズコミックス/幻冬舎 2025-2026 n=2
YS_LATE	page_gen_year	1	chichi-to-haha-o-nakushi-toyama-no-yamagoya-de-hataraku-hanashi	父と母を亡くし富山の山小屋で働く話	ongoing	2026		akita	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]チャンピオンREDコミックス/秋田書店 2025-2026 n=2
YS_LATE	seed_stale	1	chiisa-na-madougu-gishi-no-rakuraku-sei-san-kakumei	小さな魔道具技師のらくらく生産革命	completed	2025	2026	starts-shuppan	4	1	year_started=2025 > 最古巻年=2024 (1年後)	[standard]グラストCOMICS/スターツ出版 2024-2026 n=4
YS_LATE	page_gen_year	1	chikuwa-senki-ore-no-kawaii-de-chikyuu-shinryaku	ちくわ戦記	ongoing	2026		cygames	9	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]サイコミ/Cygames 2025-2026 n=9
YS_LATE	seed_stale	1	chinchin-devil-o-oe	チンチンデビルを追え!	ongoing	2025		kodansha	5	1	year_started=2025 > 最古巻年=2024 (1年後)	[standard]講談社コミックスデラックス. 月刊少年マガジン/講談社 2024-2026 n=5
YS_LATE	seed_stale	1	chouai-no-hito	超愛の人	completed	1995	1995	kodansha	5	1	year_started=1995 > 最古巻年=1994 (1年後)	[standard]モーニングKC/講談社 1994-1995 n=5
YS_LATE	page_gen_year	1	code-geass-shinketsu-no-almaria	コードギアス　新潔のアルマリア	ongoing	2026		kadokawa	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]角川コミックス・エース/KADOKAWA 2025-2026 n=2
YS_LATE	page_gen_year	1	dakara-akuyaku-reisoku-no-koshiginchaku	だから、悪役令息の腰巾着！	ongoing	2026		alphapolis	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]アンダルシュCOMICS/星雲社 2025-2026 n=2
YS_LATE	seed_stale	1	densetsu-no-yarichin-vs-teppeki-no-shiriana	伝説のヤリチンvs鉄壁の尻穴	completed	2023	2024	libre	5	1	year_started=2023 > 最古巻年=2022 (1年後)	[deluxe]ビーボーイコミックスデラックス/リブレ 2022-2025 n=5
YS_LATE	page_gen_year	1	disney-twisted-wonderland-the-comic-episode-of-scarabia	Disney Twisted-Wonderland The Comic Episode of Scarabia	ongoing	2026		square-enix	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]Gファンタジーコミックス/スクウェア・エニックス 2025-2026 n=2
YS_LATE	page_gen_year	1	douganna-joushi-wa-sukidesu-ka	童顔な上司は好きですか?	ongoing	2026		square-enix	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]ガンガンコミックスpixiv/スクウェア・エニックス 2025-2026 n=2
YS_LATE	seed_stale	1	enueichikei-manga-chikyuu-daikikou	NHKまんが地球大紀行	completed	1988	1988	shogakukan	6	1	year_started=1988 > 最古巻年=1987 (1年後)	[standard]通常版/小学館 1987-1988 n=6
YS_LATE	page_gen_year	1	family-show	ファミリー・ショー	ongoing	2026		cygames	6	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]サイコミ/Cygames 2025-2026 n=6
YS_LATE	page_gen_year	1	fanfaration	fanfaration！	ongoing	2026		fusion-product	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]ポー・バックス／ザ オメガバースプロジェクト コミックス/ふゅーじょんぷろだくと 2025-2026 n=2
YS_LATE	page_gen_year	1	fps-game-no-coach-o-hikiuketara-irainushi-ga-ninki-vtuber-no-bishoujo-datta	FPSゲームのコーチを引き受けたら依頼主が人気VTuberの美少女だった	ongoing	2026		shufu-to-seikatsu	2	1	year_started=2026 > 最古巻年=2025 (1年後)	[standard]PASH！コミックス/主婦と生活社 2025-2026 n=2
