class	severity	slug	title	ed_idx	ed_label	ed_imprint	ed_publisher	n_vols	numbers	date	verdict	detail	extra
PRE_ISBN_ERA	情報	niji-no-kouro	虹の航路	0	通常版	講談社コミックスフレンド	講談社	1	5	1977-05-15		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061097124
PRE_ISBN_ERA	情報	niji-no-prelude	虹のプレリュード	0	通常版	手塚治虫漫画全集	講談社	1	1	1977-12-20		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086876
PRE_ISBN_ERA	情報	niji-o-yobu-ken	虹をよぶ拳	0	通常版	サンデー・コミックス	秋田書店	1	1	1970-02-05		ISBN有なのに1970年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253061629
PRE_ISBN_ERA	情報	niji-o-yobu-ken	虹をよぶ拳	0	通常版	サンデー・コミックス	秋田書店	1	2	1970-06-10		ISBN有なのに1970年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253061636
PRE_ISBN_ERA	情報	niji-o-yobu-ken	虹をよぶ拳	0	通常版	サンデー・コミックス	秋田書店	1	3	1970-09-10		ISBN有なのに1970年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253061643
PRE_ISBN_ERA	情報	niji-o-yobu-ken	虹をよぶ拳	0	通常版	サンデー・コミックス	秋田書店	1	4	1971-03-05		ISBN有なのに1971年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253061650
PRE_ISBN_ERA	情報	niji-o-yobu-ken	虹をよぶ拳	0	通常版	サンデー・コミックス	秋田書店	1	5	1972-05-10		ISBN有なのに1972年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253061667
PRE_ISBN_ERA	情報	niji-o-yobu-ken	虹をよぶ拳	0	通常版	サンデー・コミックス	秋田書店	1	6	1977-04-30		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253061674
PRE_ISBN_ERA	情報	niji-o-yobu-ken	虹をよぶ拳	0	通常版	サンデー・コミックス	秋田書店	1	7	1977-04-30		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253061681
PRE_ISBN_ERA	情報	nijiiro-no-toreesu	虹色のトレース	0	通常版	ひとみ・コミックス	秋田書店	1	1	1979-04-30		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253080149
PRE_ISBN_ERA	情報	nijiiro-no-toreesu	虹色のトレース	0	通常版	ひとみ・コミックス	秋田書店	1	2	1979-09-25		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253080156
PRE_ISBN_ERA	情報	nijiiro-no-toreesu	虹色のトレース	0	通常版	ひとみ・コミックス	秋田書店	1	3	1980-04-10		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253080163
PRE_ISBN_ERA	情報	nijiiro-no-toreesu	虹色のトレース	0	通常版	ひとみ・コミックス	秋田書店	1	4	1980-10-10		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784253080170
PRE_ISBN_ERA	情報	nine	ナイン	0	通常版	少年サンデーコミックス	小学館	1	1	1980-04-15		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091204318
PRE_ISBN_ERA	情報	nine	ナイン	0	通常版	少年サンデーコミックス	小学館	1	2	1980-06-15		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091204325
PRE_ISBN_ERA	情報	nine	ナイン	0	通常版	少年サンデーコミックス	小学館	1	3	1980-09-15		ISBN有なのに1980年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091204332
PRE_ISBN_ERA	情報	ningendomo-atsumare	人間ども集まれ!	2	手塚治虫漫画全集(1978)	手塚治虫漫画全集	講談社	1	1	1978-04-20		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086814
PRE_ISBN_ERA	情報	ningendomo-atsumare	人間ども集まれ!	2	手塚治虫漫画全集(1978)	手塚治虫漫画全集	講談社	1	2	1978-05-25		ISBN有なのに1978年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784061086821
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	12	1976-09-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900128
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	15	1976-10-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900159
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	3	1976-04-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900036
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	2	1976-04-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900029
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	1	1976-04-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900012
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	17	1976-12-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900173
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	16	1976-11-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900166
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	13	1976-09-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900135
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	14	1976-10-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900142
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	11	1976-08-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900111
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	10	1976-08-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900104
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	9	1976-07-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900098
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	8	1976-07-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900081
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	7	1976-05-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900074
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	6	1976-05-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900067
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	4	1976-04-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900043
PRE_ISBN_ERA	情報	ninja-bugeichou-kagemaruden	忍者武芸帳〈影丸伝〉	1	小学館文庫(1976)	小学館文庫	小学館	1	5	1976-04-20		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091900050
PRE_ISBN_ERA	情報	niramekko-shijuusou	にらめっこ四重奏	0	通常版	てんとう虫コミックス	小学館	1	1	1979-04-25		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091402714
PRE_ISBN_ERA	情報	niramekko-shijuusou	にらめっこ四重奏	0	通常版	てんとう虫コミックス	小学館	1	2	1979-06-25		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091402721
PRE_ISBN_ERA	情報	noibara-shouen	野イバラ荘園	0	通常版	サン・コミックス	朝日ソノラマ	1	1	1975-09-20		ISBN有なのに1975年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784257913634
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	1	1976-03		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800718
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	2	1976-03		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800725
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	3	1976-04		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800732
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	4	1976-04		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800749
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	5	1976-06		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800756
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	6	1976-11		ISBN有なのに1976年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800763
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	7	1977-05		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800770
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	8	1977-12		ISBN有なのに1977年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800787
PRE_ISBN_ERA	情報	notari-matsutarou	のたり松太郎	0	通常版	ビッグコミックス	小学館	1	9	1979-05-01		ISBN有なのに1979年(ISBN導入=1981-01)。★検証済=日付は正・ISBNが後刷り由来	9784091800794
