状態	match	owner_slug	series_key	title	subtitle	number	isbn	release_date	date_gap_days	imprint	edition_type	authors	材料
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		17	9784575961935	2017-04-12	7272	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		18	9784575824216	1999-04-27	619	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		18	9784575961959	2017-06-12	7240	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		19	9784575824384	1999-07-28	573	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		19	9784575961973	2017-08	7152	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		2	9784575821062	1996-01-12	1290	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		2	9784575961560	2015-06-24	8393	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		20	9784575961997	2017-10	7077	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		21	9784575962000	2017-12	7062	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		22	9784575962017	2018-02	6971	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		23	9784575962031	2018-04	6910	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		24	9784575962055	2018-06	6853	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		25	9784575962079	2018-08	6787	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		26	9784575962086	2018-10	6715	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		3	9784575821291	1996-03	1277	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		3	9784575961577	2015-06-24	8331	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		4	9784575821536	1996-06-30	1307	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		4	9784575961584	2015-07-28	8274	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		4	9784575962123	2019-04	9617	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		5	9784575821673	1996-08-11	1228	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		5	9784575961607	2015-08-28	8184	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		6	9784575821895	1996-10-27	1183	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		6	9784575961621	2015-09-28	8093	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		7	9784575822038	1996-12-28	1084	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		7	9784575961638	2015-10-28	7962	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		8	9784575822175	1997-02-27	1063	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		8	9784575961652	2015-11-27	7910	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		9	9784575822373	1997-05-14	992	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kureyon-shin-chan	qid:Q360638|name:クレヨンしんちゃん	クレヨンしんちゃん		9	9784575961676	2015-12-28	7794	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	name:坂井明澄|name:クレヨンしんちゃんtheアニメ	クレヨンしんちゃんtheアニメ		1	9784575840575	2012-04-12	153	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	name:坂井明澄|name:クレヨンしんちゃんtheアニメ	クレヨンしんちゃんtheアニメ		1	9784575841725	2012-12-12	397	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	name:坂井明澄|name:クレヨンしんちゃんtheアニメ	クレヨンしんちゃんtheアニメ		1	9784575842159	2013-04-12	518	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	name:ほか|name:クレヨンしんちゃんtheアニメ	クレヨンしんちゃんtheアニメ		1	9784575842586	2013-07-12	609	ACTION COMICS	standard	臼井儀人 / 杉崎厚子	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575843187	2013-12	751	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575844528	2014-07	963	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575845082	2014-10	1055	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575845518	2014-12	1116	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575846096	2015-04	1237	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575846515	2015-07	1328	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575847055	2015-10-10	1429	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575847598	2016-02	1543	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃんTheアニメ	クレヨンしんちゃんTheアニメ		1	9784575848137	2016-06-11	1674	ACTION COMICS	standard	臼井儀人	未取得
DUP	TITLE	kureyon-shin-chan-za-anime	qid:Q360638|name:クレヨンしんちゃん Theアニメ	クレヨンしんちゃん Theアニメ		1	9784575843897	2014-04	872	ACTION COMICS	standard	臼井儀人	未取得
DUP	SIBLING	kuro-no-kishi	name:剣解|name:黒の騎士	黒の騎士		1	9784862632777	2007-10	1515	Be-boy comics	standard	剣解	未取得
DUP	SIBLING	kuro-no-kishi	name:剣解|name:黒の騎士	黒の騎士		1	9784862633248	2008-01	1607	Be-boy comics	standard	剣解	未取得
DUP	SIBLING	kuro-no-kishi	name:剣解|name:黒の騎士	黒の騎士		1	9784862637451	2010-03	2397	Be×boy comics	standard	剣解	未取得
DUP	SIBLING	kuro-no-rondo	qid:Q9005401|name:黒の輪舞	黒の輪舞		1	9784062604840	1998-11	5776	松本洋子ミステリー傑作選	standard	松本洋子	未取得
DUP	SIBLING	kurobara-alice	qid:Q463309|name:黒薔薇アリス	黒薔薇アリス		1	9784091386380	2016-08	2801	flowersフラワーコミックスα	standard	水城せとな	未取得
DUP	SIBLING	kurobara-alice	qid:Q463309|name:黒薔薇アリス	黒薔薇アリス		2	9784091386397	2016-08	2620	flowersフラワーコミックスα	standard	水城せとな	未取得
DUP	SIBLING	kurobara-alice	qid:Q463309|name:黒薔薇アリス	黒薔薇アリス		3	9784091386489	2016-09	2437	flowersフラワーコミックスα	standard	水城せとな	未取得
DUP	SIBLING	kurobara-alice	qid:Q463309|name:黒薔薇アリス	黒薔薇アリス		4	9784091386496	2016-09	2192	flowersフラワーコミックスα	standard	水城せとな	未取得
DUP	SIBLING	kurobara-alice	qid:Q463309|name:黒薔薇アリス	黒薔薇アリス		5	9784091386786	2016-10	2071	flowersフラワーコミックスα	standard	水城せとな	未取得
DUP	SIBLING	kurobara-alice	qid:Q463309|name:黒薔薇アリス	黒薔薇アリス		6	9784091386793	2016-10	1827	flowersフラワーコミックスα	standard	水城せとな	未取得
DUP	SIBLING	kuroda-sanjuurokkei	qid:Q3136353|name:黒田・三十六計	黒田・三十六計		1	9784396750114	1984-12	6756	NON COMIC	standard	平田弘史	未取得
DUP	SIBLING	kuroda-sanjuurokkei	qid:Q3136353|name:黒田・三十六計	黒田・三十六計		1	9784845845651	2014-02	3898	SP pocket wide	standard	平田弘史	未取得
DUP	SIBLING	kuroda-sanjuurokkei	qid:Q3136353|name:黒田・三十六計	黒田・三十六計		1	9784845845668	2014-03	3926	SP pocket wide	standard	平田弘史	未取得
DUP	SIBLING	kuroda-sanjuurokkei	qid:Q3136353|name:黒田・三十六計	黒田・三十六計		1	9784845845675	2014-04	3957	SP pocket wide	standard	平田弘史	未取得
DUP	SIBLING	kuroda-sanjuurokkei	qid:Q3136353|name:黒田・三十六計	黒田・三十六計		1	9784845845682	2014-05	3987	SP pocket wide	standard	平田弘史	未取得
DUP	SIBLING	kuroda-sanjuurokkei	qid:Q3136353|name:黒田・三十六計	黒田・三十六計		2	9784396750121	1984-12	6786	NON COMIC	standard	平田弘史	未取得
DUP	SIBLING	kuroda-sanjuurokkei	qid:Q3136353|name:黒田・三十六計	黒田・三十六計		3	9784396750183	1985-03-15	6713	NON COMIC	standard	平田弘史	未取得
DUP	SIBLING	kurogane-communication	name:かとうひでお|name:鉄コミュニケイション	鉄コミュニケイション		1	9784073099444	1998-10	487	DENGEKI COMICS	standard	たくま朋正 / かとうひでお	未取得
DUP	SIBLING	kurogou	qid:Q22128465|name:クロ號	クロ號		1	9784063649161	2013-03	4361		standard	杉作	未取得
DUP	SIBLING	kurogou	qid:Q22128465|name:クロ號	クロ號		2	9784063649239	2013-06	4271		standard	杉作	未取得
DUP	SIBLING	kurogou	qid:Q22128465|name:クロ號	クロ號		3	9784063649246	2013-08	4178		standard	杉作	未取得
DUP	SIBLING	kurogou	qid:Q22128465|name:クロ號	クロ號		4	9784063649314	2013-10	4029		standard	杉作	未取得
DUP	SIBLING	kurogou	qid:Q22128465|name:クロ號	クロ號		5	9784063649390	2013-12	3909		standard	杉作	未取得
DUP	SIBLING	kuroha-to-nijisuke	name:成田良悟|name:クロハと虹介|sub:黒き魔女の嬉遊曲	クロハと虹介	黒き魔女の嬉遊曲	1	9784065128756	2018-09	388	シリウスKC	standard	白梅ナズナ	未取得
DUP	SIBLING	kuroi-ame-ni-utarete	qid:Q959193|name:黒い雨にうたれて	黒い雨にうたれて		1	9784122061378	2015-07	7274	[CHUKO COMICS]	standard	中沢啓治	未取得
DUP	SIBLING	kuroi-ame-ni-utarete	qid:Q959193|name:黒い雨にうたれて	黒い雨にうたれて		1	9784902671520	2005-08	3653		standard	中沢啓治	未取得
DUP	SIBLING	kuroi-nekomen	qid:Q1141948|name:黒いねこ面	黒いねこ面		1	9784063707700	2010-12	15936	少女フレンド/少年マガジンオリジナル版作品集4	standard	楳図かずお	未取得
DUP	SIBLING	kuroi-nekomen	qid:Q1141948|name:黒いねこ面	黒いねこ面		1	9784253108515	1985-11-15	6789	秋田コミックス・セレクト	standard	楳図かずお	未取得
DUP	SIBLING	kuroi-shima-no-himitsu	name:エルジェ|name:黒い島のひみつ	黒い島のひみつ		1	9784834025002	2011-04	10198	タンタンの冒険	standard	川口恵子 / Hergé / エルジェ	未取得
DUP	SIBLING	kuroi-sumaafu	name:ペヨ|name:黒いスマーフ	黒いスマーフ		1	9784883309719	2002-03	5995	スマーフ物語	standard	村松定史 / ペヨ	未取得
DUP	TITLE	kuroi-taiyou	name:新堂冬樹|name:黒い太陽	黒い太陽		1	9784408174990	2014-06	2861	マンサンQコミックス	standard	笠原倫 / 新堂冬樹	未取得
DUP	TITLE	kuroi-taiyou	name:新堂冬樹|name:黒い太陽	黒い太陽		3	9784408175003	2014-06	2708	マンサンQコミックス	standard	笠原倫 / 新堂冬樹	未取得
DUP	NEAR	kurokami-no-lady-to-koi-no-file-return	name:松川祐里子|name:黒髪のレディと恋の事件簿	黒髪のレディと恋の事件簿		1	9784776734673	2013-03	1249	Missy comics	standard	松川祐里子	未取得
DUP	SIBLING	kuroko-no-basket	qid:Q8955318|name:黒子のバスケ	黒子のバスケ		10	9784086197540	2019-09	3189	ジャンププレミアムBOX	standard	藤巻忠俊	未取得
DUP	SIBLING	kuroko-no-basket	qid:Q8955318|name:黒子のバスケ	黒子のバスケ		11	9784086197557	2019-11	3159	ジャンププレミアムBOX	standard	藤巻忠俊	未取得
DUP	SIBLING	kuroko-no-basket	qid:Q8955318|name:黒子のバスケ	黒子のバスケ		5	9784086197533	2019-07	3460	ジャンププレミアムBOX	standard	藤巻忠俊	未取得
DUP	SIBLING	kuroneko-no-ougon-kitsune-no-yoru	name:伊達きよ|name:黒猫の黄金、狐の夜. 上	黒猫の黄金、狐の夜. 上		1	9784041171967	2026-05	0		standard	伊達きよ / 本庄りえ	未取得
DUP	SIBLING	kurotokage	name:Jet|name:黒蜥蜴	黒蜥蜴		1	9784022130006	2007-10	1765	眠れぬ夜の奇妙な話コミックス	standard	江戸川乱歩 / Jet	未取得
DUP	NEAR	kurui-naku-no-wa-boku-no-tsugai-beeta	name:楔ケリ|name:狂い鳴くのは僕の番	狂い鳴くのは僕の番		1	9784801956612	2016-11	395	Ameiro	standard	楔ケリ	未取得
DUP	SIBLING	kurukuru-kurin	qid:Q3313737|name:クルクルくりん	クルクルくりん		1	9784197800704	1990-07-23	2517	Tokuma comics = トクマ・コミックス	standard	とり・みき	未取得
DUP	SIBLING	kurukuru-kurin	qid:Q3313737|name:クルクルくりん	クルクルくりん		2	9784197800711	1990-07-23	2452	Tokuma comics = トクマ・コミックス	standard	とり・みき	未取得
DUP	SIBLING	kurukuru-kurin	qid:Q3313737|name:クルクルくりん	クルクルくりん		3	9784197800803	1990-08-23	2376	Tokuma comics = トクマ・コミックス	standard	とり・みき	未取得
DUP	SIBLING	kurukuru-kurin	qid:Q3313737|name:クルクルくりん	クルクルくりん		4	9784197800810	1990-08-23	2265	Tokuma comics = トクマ・コミックス	standard	とり・みき	未取得
DUP	SIBLING	kurukuru-kurin	qid:Q3313737|name:クルクルくりん	クルクルくりん		5	9784197800902	1990-09-23	2213	Tokuma comics = トクマ・コミックス	standard	とり・みき	未取得
DUP	SIBLING	kurumi-no-naka	name:川唯東子|name:胡桃の中	胡桃の中		1	9784835213644	2002-08	1887	Be-boy comics	standard	川唯東子	未取得
DUP	SIBLING	kuruneko	qid:Q41695430|name:くるねこ	くるねこ		1	9784757738874	2008-01	14		standard	くるねこ大和	未取得
DUP	SIBLING	kusatta-kyoushi-no-houteishiki	qid:Q468761|name:腐った教師の方程式	腐った教師の方程式		1	9784331900659	2011-12	6565	Hug文庫	bunkobon	こだか和麻	未取得
DUP	SIBLING	kusatta-kyoushi-no-houteishiki	qid:Q468761|name:腐った教師の方程式	腐った教師の方程式		2	9784331900666	2011-12	6138	Hug文庫	bunkobon	こだか和麻	未取得
DUP	SIBLING	kusatta-kyoushi-no-houteishiki	qid:Q468761|name:腐った教師の方程式	腐った教師の方程式		3	9784331900673	2011-12	5865	Hug文庫	bunkobon	こだか和麻	未取得
DUP	SIBLING	kusatta-kyoushi-no-houteishiki	qid:Q468761|name:腐った教師の方程式	腐った教師の方程式		4	9784331900680	2011-12	5530	Hug文庫	bunkobon	こだか和麻	未取得
DUP	SIBLING	kusatta-kyoushi-no-houteishiki	qid:Q468761|name:腐った教師の方程式	腐った教師の方程式		5	9784331900697	2011-12	4892	Hug文庫	bunkobon	こだか和麻	未取得
DUP	SIBLING	kushii-kun-no-yoru-no-sanpo	qid:Q11675593|name:クシー君の夜の散歩	クシー君の夜の散歩		1	9784309726854	1999-07	4960	カワデ・パーソナル・コミックス	standard	鴨沢祐仁	未取得
DUP	SIBLING	kusuriya-no-hitorigoto-shino	qid:Q11275039|name:薬屋のひとりごと	薬屋のひとりごと		14	9784757594401	2024-09-06	0	ビッグガンガンコミックス	standard	ねこクラゲ	未取得
DUP	SIBLING	kutsujokkaa-oogawara-jou	qid:Q11425184|name:屈辱er大河原上	屈辱er大河原上		1	9784106030581	2002-09	761	バンチコミックス	standard	坂本タクマ	未取得
DUP	SIBLING	kuttoroi-yatsu	name:牛次郎|name:くっとろい奴	くっとろい奴		1	9784776794158	2007-12	8539		standard	牛次郎 / ビッグ錠 / 牛二郎	未取得
