isbn	reason	adult	title	base	vol	brand	pub	date
9784879194534	no_creator		HQ家族にしてみた!!	HQ家族にしてみた!!		Philippe Comics	三交社	2015-09
9784799208632	no_creator	1	性感マッサージで強制悦楽デトックス!	性感マッサージで強制悦楽デトックス!		二次元コミックマガジン	キルタイムコミュニケーション	2016-03
9784907459253	no_creator		にゃんキュー!!おさななじみっ	にゃんキュー!!おさななじみっ			らしんばん	2016-03
9784799208731	no_creator	1	性器拡張強制アクメ!	性器拡張強制アクメ!		二次元コミックマガジン	キルタイムコミュニケーション	2016-03
9784861236594	no_creator		青城シェアハウス	青城シェアハウス		K-Book Selection	ブライト出版	2016-04
9784785957841	no_creator		思い出食堂	思い出食堂	no. 28	Comic	少年画報社	2016-06
9784879194855	no_creator		HQパロディ事変～時代モノあります～	HQパロディ事変～時代モノあります～		Philippe Comics	三交社	2016-03
9784879194848	no_creator		HQパロディしてみた!!	HQパロディしてみた!!		Philippe Comics	三交社	2016-03
9784864572941	no_creator		緊急召集、A級	緊急召集、A級		mimi.comics	ジュリアンパブリッシング	2016-03
9784879194787	no_creator		筋肉BL	筋肉BL		Charles Comics	三交社	2016-02
9784879194831	no_creator		ズッ友!?HQ幼なじみ組	ズッ友!?HQ幼なじみ組		Philippe Comics	三交社	2016-03
9784799728628	no_creator		b-BOYらぶ はらんじゃうよ・特集	b-BOYらぶ はらんじゃうよ・特集			リブレ出版	2016-01
9784799728734	no_creator		屑	屑			リブレ出版	2016-02
9784054064010	no_creator		グリザイアシリーズビジュアルコレクション	グリザイアシリーズビジュアルコレクション		Megami Magazine Special Selection	学研プラス	2016-03
9784803009071	no_creator		真恋姫・無双 萌将伝 悶姫之巻	真恋姫・無双 萌将伝 悶姫之巻	5	アース・スターコミックス	泰文堂	2016-03
9784799208748	no_creator	1	正義のヒロイン姦獄ファイルDX	正義のヒロイン姦獄ファイルDX	Vol.2	二次元ドリームコミックス	キルタイムコミュニケーション	2016-03
9784047340794	no_creator		艦隊これくしょん-艦これ-アンソロジーコミック 横須賀鎮守府編	艦隊これくしょん-艦これ-アンソロジーコミック 横須賀鎮守府編	13	ファミ通クリアコミックス	KADOKAWA	2016-03
9784799208762	no_creator	1	危険日に膣内射精される女たち	危険日に膣内射精される女たち		二次元コミックマガジン	キルタイムコミュニケーション	2016-04
9784861236648	no_creator		バスケボーイフレンドCLUB HOST	バスケボーイフレンドCLUB HOST		F-BOOK selection	ブライト出版	2016-03
9784861236655	no_creator		HQわくわくアルバイト計画	HQわくわくアルバイト計画		F-BOOK selection	ブライト出版	2016-03
9784861236488	no_creator		HQボーイフレンド大学生	HQボーイフレンド大学生		K-Book Selection	ブライト出版	2016-03
9784799208755	no_creator	1	正義のヒロイン家畜牧場	正義のヒロイン家畜牧場		二次元コミックマガジン	キルタイムコミュニケーション	2016-04
9784047340756	no_creator		Awesome Fellows!Perfect	Awesome Fellows!Perfect		BEAM COMIX	KADOKAWA	2016-03
9784821166541	no_creator		本当にあった笑える話	本当にあった笑える話		ぶんか社ムック	ぶんか社	2016-04
9784821166510	no_creator		非常識すぎるバカ女	非常識すぎるバカ女		ぶんか社ムック	ぶんか社	2016-04
9784864573047	no_creator		よんきゅー!	よんきゅー!		mimi.comics	ジュリアンパブリッシング	2016-04
9784864573030	no_creator		月島兄弟	月島兄弟		mimi.comics	ジュリアンパブリッシング	2016-04
9784879194886	no_creator		HQ!!@アプリ	HQ!!@アプリ		Philippe Comics	三交社	2016-04
9784879194879	no_creator		ようこそ!HQどうぶつ園	ようこそ!HQどうぶつ園		Philippe Comics	三交社	2016-04
9784879194893	no_creator		HQ腹筋崩壊ぜんぶギャグ!	HQ腹筋崩壊ぜんぶギャグ!		Philippe Comics	三交社	2016-04
9784758008839	no_creator		アイドルマスターside M	アイドルマスターside M	vol. 2	DNAメディアコミックス	一迅社	2015-12
9784845848201	no_creator		にっぽん食べ暦	にっぽん食べ暦		パーフェクト・メモワール	リイド社	2016-01
9784758008822	no_creator		アイドルマスターside M	アイドルマスターside M	vol. 1	DNAメディアコミックス	一迅社	2015-12
9784758008815	no_creator		真・恋姫・無双-英雄譚-コミックアンソロジー	真・恋姫・無双-英雄譚-コミックアンソロジー	第2巻	DNAメディアコミックス	一迅社	2015-12
9784832246928	no_creator		三者三葉アンソロジーコミック	三者三葉アンソロジーコミック	1	Kirara menu	芳文社	2016-05
9784866250014	no_creator		手配日向	手配日向		gruppo comics	サイゾー	2016-05
9784879194923	no_creator		開発BL	開発BL		Charles Comics	三交社	2016-05
9784758008778	no_creator		アイドルマスターシンデレラガールズコミックアンソロジー SIDE:ANIMATION	アイドルマスターシンデレラガールズコミックアンソロジー SIDE:ANIMATION	2	DNAメディアコミックス	一迅社	2015-12
9784799208908	no_creator	1	別冊コミックアンリアル 人間牧場編	別冊コミックアンリアル 人間牧場編	3	アンリアルコミックス	キルタイムコミュニケーション	2016-05
9784799208861	no_creator	1	デカクリ美少女クリイキ地獄!	デカクリ美少女クリイキ地獄!		二次元コミックマガジン	キルタイムコミュニケーション	2016-05
9784821166503	no_creator		漫画人妻快楽庵	漫画人妻快楽庵	vol. 2	ぶんか社ムック	ぶんか社	2016-05
9784879194947	no_creator		HQおかあさんズ+	HQおかあさんズ+		Philippe Comics	三交社	2016-05
9784879194930	no_creator		HQコンビニ24時	HQコンビニ24時		Philippe Comics	三交社	2016-05
9784864573115	no_creator		HQおとぎ話	HQおとぎ話		mimi.comics	ジュリアンパブリッシング	2016-05
9784821178384	no_creator		めしざんまい	めしざんまい		Bunkasha comics	ぶんか社	2016-05
9784785957353	no_creator		くろねこぱんち	くろねこぱんち		にゃんcomi	少年画報社	2016-04
9784785957322	no_creator		ひとりごはん	ひとりごはん	no. 5	Comic	少年画報社	2016-03
9784785957407	no_creator		思い出食堂	思い出食堂	no. 27	Comic	少年画報社	2016-04
9784785957315	no_creator		家庭料理	家庭料理		Comic	少年画報社	2016-03
9784799209042	no_creator	1	カラーコミックコレクション	カラーコミックコレクション	6	アンリアルコミックス	キルタイムコミュニケーション	2016-06
9784832246959	no_creator		あんハピ♪アンソロジーコミック吉	あんハピ♪アンソロジーコミック吉		Kirara menu	芳文社	2016-05
9784861236686	no_creator		HQボーイフレンド	HQボーイフレンド	vol.5.5	F-BOOK selection	ブライト出版	2016-05
9784861236600	no_creator		おかあさんズChange!	おかあさんズChange!		K-Book Selection	ブライト出版	2016-05
9784861236662	no_creator		HQわちゃわちゃ家族計画	HQわちゃわちゃ家族計画		F-BOOK selection	ブライト出版	2016-04
9784861236679	no_creator		HEROボーイフレンド	HEROボーイフレンド		F-BOOK selection	ブライト出版	2016-04
9784861236693	no_creator		無気力シェアハウス	無気力シェアハウス		F-BOOK selection	ブライト出版	2016-05
9784866250038	no_creator		Ultra+	Ultra+		gruppo comics	サイゾー	2016-07
9784866250021	no_creator		手配赤葦	手配赤葦		gruppo comics	サイゾー	2016-07
9784785957698	no_creator		お江戸ねこぱんち	お江戸ねこぱんち	14	にゃんcomi	少年画報社	2016-05
9784799209004	no_creator	1	人外娘孕ませ	人外娘孕ませ		二次元コミックマガジン	キルタイムコミュニケーション	2016-06
9784799209011	no_creator	1	性転換して孕まされてボテ腹エンド!	性転換して孕まされてボテ腹エンド!	2	二次元コミックマガジン	キルタイムコミュニケーション	2016-06
9784866250502	no_creator		松のつれづれ	松のつれづれ			TrampHouse	2016-06
9784801907102	no_creator		本当にあった愉快な話芸能プレミアム	本当にあった愉快な話芸能プレミアム		バンブームック	竹書房	2016-05
9784821166572	no_creator		裏切り女に100倍返し	裏切り女に100倍返し		ぶんか社ムック	ぶんか社	2016-06
9784861348846	no_creator		雌お兄さん	雌お兄さん		DARIA COMICS ANTHOLOGY	フロンティアワークス	2016-06
9784879194985	no_creator		ワートリ起動!	ワートリ起動!		Philippe Comics	三交社	2016-06
9784799729069	no_creator		b-BOYらぶ おもらし特集	b-BOYらぶ おもらし特集			リブレ出版	2016-03
9784813031130	no_creator		Craft	Craft	vol. 68	H ＆ C comics	大洋図書	2016-05
9784785957827	no_creator		おとなのねこぱんち	おとなのねこぱんち		にゃんcomi	少年画報社	2016-06
9784785957438	no_creator		ときめき新生活ごはん	ときめき新生活ごはん		Comic	少年画報社	2016-04
9784785957612	no_creator		みんなの食卓	みんなの食卓	no. 9	Comic	少年画報社	2016-05
9784785957704	no_creator		男達の食卓	男達の食卓		Comic	少年画報社	2016-05
9784785957766	no_creator		ひとりごはん	ひとりごはん	no. 6	Comic	少年画報社	2016-05
9784799008263	no_creator	1	L Ladies ＆ Girls Love	L Ladies ＆ Girls Love	09	OKS comix	オークス	2016-02
9784879197320	no_creator		バケモノBL	バケモノBL		Charles Comics	三交社	2016-07
9784758001649	no_creator		ファントム・ブレイブコミックアンソロジー	ファントム・ブレイブコミックアンソロジー		DNAメディアコミックス	スタジオDNA	2004-04
9784799209158	no_creator	1	正義のヒロイン姦獄ファイルDX	正義のヒロイン姦獄ファイルDX	Vol.3	二次元ドリームコミックス	キルタイムコミュニケーション	2016-07
9784799209134	no_creator	1	卵巣姦で悶絶排卵アクメ!	卵巣姦で悶絶排卵アクメ!		二次元コミックマガジン	キルタイムコミュニケーション	2016-07
9784047341937	no_creator		艦隊これくしょん-艦これ-アンソロジーコミック 横須賀鎮守府編	艦隊これくしょん-艦これ-アンソロジーコミック 横須賀鎮守府編	14	ファミ通クリアコミックス	KADOKAWA	2016-06
9784799209165	no_creator	1	エナジー吸収されて敗北してしまうヒロイン達 Ⅱ	エナジー吸収されて敗北してしまうヒロイン達 Ⅱ		二次元コミックマガジン	キルタイムコミュニケーション	2016-07
