slug	title	edition	vol	cur_isbn
manga-ogurikyappu-monogatari	まんがオグリキャップ物語	standard	1	9784898290101
manga-oku-no-hosomichi	まんが奥の細道	standard	1	9784947546685
manga-ookurashou-mofu	マンガ大蔵省<MOF>	standard	1	9784795259577
manga-ookurashou-mofu	マンガ大蔵省<MOF>	standard	2	9784795259591
manga-ookurashou-mofu	マンガ大蔵省<MOF>	standard	3	9784795259607
manga-rokku-gitaajuku	まんが!ロック・ギター塾	standard	1	9784810820737
manga-ryoukan-monogatari	まんが良寛ものがたり	standard	1	9784874995778
manga-ryousai-shii	まんが聊齋志異	standard	1	9784876890118
manga-ryousai-shii	まんが聊齋志異	standard	2	9784876890149
manga-saigoku-sanjuu-san-fudasho-kannon-junrei	マンガ 西国三十三札所観音巡礼	standard	1	9784915620416
manga-saiyuuki	マンガ 西遊記	standard	1	9784892031618
manga-saiyuuki	マンガ 西遊記	standard	2	9784892031625
manga-seikan-tunnel	マンガ 青函トンネル	standard	1	9784140085660
manga-seisho-monogatari	マンガ聖書物語	standard	1	9784264017981
manga-shamisen-baa-chan	マンガ三味線ばあちゃん	standard	1	9784834102000
manga-shouwashi	まんが昭和史	standard	2	9784874443774
manga-suikoden	マンガ水滸伝	standard	1	9784418965151
manga-suikoden	マンガ水滸伝	standard	2	9784418965168
manga-suikoden	マンガ水滸伝	standard	3	9784418965175
manga-taiheiki	マンガ太平記	standard	1	9784309006529
manga-taiheiki	マンガ太平記	standard	2	9784309006703
manga-takeda-shingen	マンガ武田信玄	standard	1	9784803312010
manga-takeda-shingen	マンガ武田信玄	standard	2	9784803312461
manga-takeda-shingen	マンガ武田信玄	standard	3	9784803312645
manga-takeda-shingen	マンガ武田信玄	standard	4	9784803313178
manga-tengoku-doujou	マンガ天国道場	standard	1	9784876567430
manga-time-mini	まんがタイムmini	standard	5	9784832262607
manga-uesugi-youzan	まんが上杉鷹山	standard	1	9784794103871
manga-uesugi-youzan	まんが上杉鷹山	standard	2	9784794103925
manga-ugetsu-monogatari	マンガ雨月物語	standard	1	9784309006291
manga-yokochou-no-juunintachi	まんが横町の住人たち	standard	1	9784893513489
manga-zankoku-nippon-banashi-inagaki	まんが残酷日本むかしばなし	standard	3	9784821197620
manga-zankoku-nippon-banashi	まんが残酷日本むかしばなし	standard	1	9784821197613
mangaatomuhakasenokagakutanken	まんが・アトム博士の科学探検	standard	1	9784885931406
mangaban-mini-yonku-kanpeki-book	まんが版 ミニ四駆完ペキBOOK	standard	1	9784092590786
mangaban-zeikin-mamorumo-semerumo	まんが版「税金」守るも攻めるも	standard	1	9784584160022
mangadaigaku	漫画大学	bunkobon	1	9784041851197
mangaka-seikatsu-50-nen	漫画家生活50年	standard	1	9784582287042
mangaka	漫画家	standard	1	9784408410647
mangekyou-ken-2014	万華鏡	standard	1	9784091867070
mangetsu-ga-miteru	満月がみてる	standard	1	9784789780322
mangetsu-ni-kiitegoran	満月にきいてごらん	standard	1	9784091321343
mangetsu-usagi	満月うさぎ	bunkobon	2	9784086122542
mangetsu-usagi	満月うさぎ	bunkobon	3	9784086122559
manhattan-op	マンハッタン・オプ	bunkobon	1	9784334700966
manhattan-sunset	マンハッタン・サンセット	standard	1	9784592117124
manhattannidakarete	マンハッタンに抱かれて	standard	1	9784061739581
maniakkusu-21	マニアックス21	standard	3	9784396750275
manjushaka	曼珠沙華	standard	1	9784944099566
mankai-hitozuma-uregoro-hakusho	満開人妻熟れ頃白書	standard	1	9784776730279
mankai-kanojo	満開カノジョ	standard	1	9784801954212
mankai-sakurako	Mankai桜子	standard	1	9784886536198
manpuku-gourmet-special	満腹グルメスペシャル	standard	1	9784537160161
mansen-shuukai	万川集海	standard	1	9784091815514
mansen-shuukai	万川集海	standard	2	9784091815521
mansion-ga-hoshii	マンションがほしい!	standard	1	9784063259629
mansion-ga-hoshii	マンションがほしい!	standard	2	9784063259636
mansion-neko-no-kyoumi-shinshin	マンションネコの興味シンシン	standard	2	9784047050068
mansion-o-kaimashou	マンションを買いましょう	standard	1	9784088641003
mantenkobo-chan	満点!コボちゃん	standard	1	9784832250901
manyoushuu	万葉集	standard	1	9784391115413
maou-ghoul	魔王グール	standard	1	9784257918929
maou-no-kodomotachi-konpuriito	魔王の子供達コンプリート	standard	1	9784893675606
maou-no-kodomotachi-za-next-mireniamu	魔王の子供達the next millennium	standard	1	9784877342791
maou-no-kodomotachi	魔王の子供達	standard	1	9784886725288
maou-no-toki	魔王の刻	standard	1	9784592111542
map-mappy	MAPマッピィ	standard	1	9784253044974
map-mappy	MAPマッピィ	standard	2	9784253044981
map-mappy	MAPマッピィ	standard	3	9784253044998
map-mappy	MAPマッピィ	standard	4	9784253045001
map-mappy	MAPマッピィ	standard	5	9784253045018
map-mappy	MAPマッピィ	standard	6	9784253045025
maple-senki	メイプル戦記	standard	3	9784592123637
mappira-kun	まっぴら君	standard	10	9784620770116
maraku	魔樂	standard	1	9784893421074
marason-shoujo-no-jiyunjiyou	マラソン少女の純情	standard	1	9784592118343
maraya	マラヤ	standard	1	9784073087328
marcello-storia	マルチェロ物語	standard	5	9784592114451
marcello	マルチェロ	standard	1	9784821194605
marena-shoujo-mangaka-no-seikatsu	まれな「少女まんが家」の生活	standard	1	9784803324747
maria-chan-no-tsubomi	まりあちゃんのつぼみ	standard	1	9784864367462
maria-ni-korosareru	マリアに殺される	standard	1	9784049243543
maria-no-ame	聖母の雨	standard	1	9784253095662
maria-no-kokuin	マリアの刻印	standard	1	9784592127444
marie-no-kanaderu-ongaku	Marieの奏でる音楽	deluxe	1	9784789783286
mariekan-37goushitsu	マリエ館37号室	standard	1	9784061064508
mariha-tan-no-miko	マリハタンの巫女	standard	1	9784049242096
marii-buranshu-ni-tsutaete	マリー・ブランシュに伝えて	standard	1	9784592126003
mariko-no-canvas	真梨子のキャンバス	deluxe	1	9784088581194
mariko-no-hiza-kozou	真理子のヒザ小僧	standard	1	9784592154341
mariko-no-nikki	真理子の日記	standard	2	9784091307231
marine-blue-marine	マリン・ブルー・マリン	standard	1	9784592117247
mario-no-daibouken	マリオの大冒険	standard	1	9784091740014
mario-to-wario-land	マリオとワリオ	deluxe	1	9784063195125
marionette-game	マリオネット・ゲーム	standard	1	9784088621128
marionole-golem	MARIONOLE GOLEM	standard	1	9784870255562
marippe-sensei	まりっぺ先生	standard	1	9784090016578
marmo	Marmo	standard	1	9784812487143
marriage	Marriage	standard	1	9784048526722
marubi-gourmet-club	〔○ビ〕グルメ倶楽部	standard	1	9784253081016
marubou-yabou-gundan	〔○暴〕野望軍団	standard	1	9784832227033
marubou-yabou-gundan	〔○暴〕野望軍団	standard	2	9784832227125
marubou-yabou-gundan	〔○暴〕野望軍団	standard	3	9784832227187
marubou-yabou-gundan	〔○暴〕野望軍団	standard	4	9784832227248
marubou-yabou-gundan	〔○暴〕野望軍団	standard	5	9784832227293
marubou-yabou-gundan	〔○暴〕野望軍団	standard	6	9784832227347
marubou-yabou-gundan	〔○暴〕野望軍団	standard	7	9784832227415
marubou-yabou-gundan	〔○暴〕野望軍団	standard	8	9784832227446
maruboukabushikigaisha	〔○暴〕株式会社	standard	1	9784832225916
maruboukabushikigaisha	〔○暴〕株式会社	standard	2	9784832225930
maruboukabushikigaisha	〔○暴〕株式会社	standard	3	9784832226029
maruboukabushikigaisha	〔○暴〕株式会社	standard	4	9784832226098
maruboukabushikigaisha	〔○暴〕株式会社	standard	5	9784832226166
maruboukabushikigaisha	〔○暴〕株式会社	standard	6	9784832226258
maruboukabushikigaisha	〔○暴〕株式会社	standard	7	9784832226326
maruboukabushikigaisha	〔○暴〕株式会社	standard	8	9784832226357
maruboukabushikigaisha	〔○暴〕株式会社	standard	9	9784832226418
maruboukabushikigaisha	〔○暴〕株式会社	standard	10	9784832226470
maruboukabushikigaisha	〔○暴〕株式会社	standard	11	9784832226548
maruboukabushikigaisha	〔○暴〕株式会社	standard	12	9784832226623
maruboukabushikigaisha	〔○暴〕株式会社	standard	13	9784832226661
maruboukabushikigaisha	〔○暴〕株式会社	standard	14	9784832226739
maruboukabushikigaisha	〔○暴〕株式会社	standard	15	9784832226821
maruboukabushikigaisha	〔○暴〕株式会社	standard	16	9784832226852
maruboukabushikigaisha	〔○暴〕株式会社	standard	17	9784832226890
maruboukabushikigaisha	〔○暴〕株式会社	standard	18	9784832226920
maruboukabushikigaisha	〔○暴〕株式会社	standard	19	9784832226968
maruboukabushikigaisha	〔○暴〕株式会社	standard	20	9784832226982
maruboukabushikigaisha	〔○暴〕株式会社	standard	21	9784832227026
maruboukabushikigaisha	〔○暴〕株式会社	standard	22	9784832227057
maruboukabushikigaisha	〔○暴〕株式会社	standard	24	9784832227101
maruboukabushikigaisha	〔○暴〕株式会社	standard	25	9784832227156
maruboukabushikigaisha	〔○暴〕株式会社	standard	26	9784832227200
maruchi-no-joou-special	マルチの女王スペシャル	standard	1	9784537151879
maruchipeinto-de-tanoshimu-manga-no-egakikata	マルチペイントで楽しむマンガの描き方	standard	1	9784833787505
maruchuu-tenbatsu-kenkyuukai-seikimatsu-kenkyuujo	〔○誅〕天罰研究会 世紀末研究所	standard	1	9784915497124
marugariita-o-mou-ippai	マルガリータをもう一杯	standard	1	9784091337276
marugoshi-deka-special	まるごし刑事Special	standard	1	9784408170497
marugoto-anju-gakuen	まるごと❤杏樹学園	standard	1	9784047138223
marugoto-anju-gakuen	まるごと❤杏樹学園	standard	2	9784047138797
maruhi-no-nurse-special	〔○泌〕のナース!!スペシャル	standard	1	9784537159844
maruko-pooro-no-dai-bouken	マルコ・ポーロの大冒険	standard	1	9784061018402
maruko-pooro-no-dai-bouken	マルコ・ポーロの大冒険	standard	2	9784061018419
marukyou-musashi-kun	〔○強〕武蔵くん	standard	1	9784061736702
marukyou-musashi-kun	〔○強〕武蔵くん	standard	2	9784061736825
marukyuu	マルキュウ!	standard	1	9784901978149
marukyuu	マルキュウ!	standard	2	9784901978439
marumaru-osomatsu-kun	まるまるおそ松くん	standard	1	9784801907218
maruo-jigoku	丸尾地獄	standard	1	9784792603557
masaka-yappari-hontouni	まさかやっぱりほんとうに?	standard	1	9784088507880
masatsunoototaimashin	魔殺ノート退魔針	standard	1	9784344800007
masatsunoototaimashin	魔殺ノート退魔針	standard	2	9784344800557
masatsunoototaimashin	魔殺ノート退魔針	standard	3	9784344801448
masei-tachi-no-senkou	魔星達の閃光	standard	1	9784253094832
mashinryuu-barion	魔神竜バリオン	standard	1	9784088514703
mashiro-futto-time	ましろ☆ふっとタイム	standard	1	9784832262829
mashou-no-saidan	魔性の祭壇	standard	1	9784253091435
mashou-no-shounen	魔性の少年	standard	1	9784885705809
mashou-seija-ni-otsu	魔性、聖者に堕つ。	standard	1	9784864234931
mashou-seija-ni-otsu	魔性、聖者に堕つ。	standard	2	9784864234979
mashou-seija-ni-otsu	魔性、聖者に堕つ。	standard	3	9784864235051
mashou-seija-ni-otsu	魔性、聖者に堕つ。	standard	4	9784864235129
mashou-seija-ni-otsu	魔性、聖者に堕つ。	standard	5	9784864235204
mashuuzu-kokoro-no-sakebi	マシューズ心の叫び	standard	1	9784063010046
master-children	マスターチルドレン	standard	1	9784047121263
master-children	マスターチルドレン	standard	2	9784047121386
master-children	マスターチルドレン	standard	3	9784047121652
master-children	マスターチルドレン	standard	4	9784047121874
master-key	マスターキー	standard	1	9784901271042
master-key	マスターキー	standard	2	9784901271080
master-mosquiton	マスターモスキートン	standard	1	9784047121416
master-mosquiton	マスターモスキートン	standard	2	9784047121522
master-mosquiton	マスターモスキートン	standard	3	9784047121690
master-mosquiton	マスターモスキートン	standard	4	9784047121829
masuikyuu	魔睡宮	standard	1	9784257901785
masukomi-guerrilla	マスコミゲリラ	standard	1	9784938256302
masukomi-guerrilla	マスコミゲリラ	standard	2	9784938256319
mata-ashita-1989	また明日!	standard	1	9784091330826
mata-fuku-kaze	また吹く風	standard	1	9784924828131
mata-pyon-nyara-gorogoro	またぴょんにゃらごろごろ	standard	1	9784257901112
matamoya-daikichi	またもや大吉	standard	2	9784575816211
matamoya-daikichi	またもや大吉	standard	3	9784575816464
matarou-ga-kuru-2020	魔太郎がくる!!	standard	14	9784124102000
matarou-ga-kuru	魔太郎がくる!!	standard	14	9784124102000
matchiipponnohanashi	マッチ一本の話	standard	1	9784892891069
mateki-no-cain	魔笛のカイン	standard	1	9784253082549
maten-no-tsubasa	魔天の翼	standard	1	9784592111559
matenrou-no-aria	摩天楼のアリア	standard	1	9784592151708
matenrou-no-yuki-oda	摩天楼のYUKI ODA	standard	1	9784575811025
matenrou-typhoon	摩天楼タイフーン	standard	1	9784091390370
matenshi-sayoko	魔天使小夜子	standard	1	9784796243025
matenshi-sayoko	魔天使小夜子	standard	2	9784796243391
matenshi-sayoko	魔天使小夜子	standard	3	9784796243605
material-girl	マテリアル・ガール	standard	1	9784391903331
mato-kakusei	魔都覚醒	standard	1	9784049248487
mato-kakusei	魔都覚醒	standard	2	9784049248784
mato-no-gunmou	魔都の群盲	standard	1	9784892891021
matsuge-chan	まつげちゃん	standard	1	9784090016554
matsuge-chan	まつげちゃん	standard	2	9784090016561
matsumoto-izumi-tanpenshiyuu	まつもと泉短編集	standard	1	9784088713373
matsumoto-takaharu-sakuhinshuu	松本嵩春作品集	standard	1	9784757204362
matsumotoreijinotobidaseuchuuhe	松本零士の飛び出せ!宇宙へ	standard	1	9784526039201
matsuo-bashou	松尾馬蕉	standard	1	9784090019029
matsurigoto-no-otometachi	祭り事の乙女達	standard	1	9784785919870
matsuzawa-natsuki-tanpenshuu	松沢夏樹短編集	standard	1	9784870251328
mattanashi-yoshiko-ha-old-lady	待ったなし!!よしこはOL	standard	1	9784088610214
mattanashi-yoshiko-ha-old-lady	待ったなし!!よしこはOL	standard	2	9784088610221
mattanashi-yoshiko-ha-old-lady	待ったなし!!よしこはOL	standard	3	9784088610207
mawarimichi-no-romance	まわり道のロマンス	standard	1	9784796287852
maya-2004	マヤ	standard	1	9784063120646
maya-2004	マヤ	standard	2	9784063120875
maya-2004	マヤ	standard	3	9784063121162
maya-2004	マヤ	standard	4	9784063121391
maya-2004	マヤ	standard	5	9784063121704
maya-2004	マヤ	standard	6	9784063121902
maya-2004	マヤ	standard	7	9784063122138
maya-2004	マヤ	standard	8	9784063122350
maya-2004	マヤ	standard	9	9784063122534
maya-mineo-no-omoshiro-hanbunko	魔夜峰央の面白半分個	standard	1	9784592130345
maya-mineo-no-youkai-kanzume	魔夜峰央の妖怪缶詰	standard	1	9784592130918
maya-no-akai-kutsu	魔夜の赤い靴	standard	1	9784257985822
mayako-chan-kanketsuhen	魔夜子ちゃん完結編	standard	1	9784792603809
mayaku-mitsubainin-heart-no-irezumi	麻薬密売人 ハートの刺青	standard	1	9784862254825
mayoi-no-machi	迷いの街	standard	1	9784821197477
mayonaka-meruhen	真夜中メルヘン	standard	1	9784088620398
mayonaka-no-dinaa	真夜中のディナー	standard	1	9784061754201
mayonaka-no-douwa	真夜中の童話	standard	1	9784051057787
mayonaka-no-hige-no-yaji-san-kita-san	真夜中のヒゲの弥次さん喜多さん	standard	1	9784757724792
mayonaka-no-houmonsha	真夜中の訪問者	standard	1	9784592153764
mayonaka-no-jazuman	真夜中のジャズマン	standard	1	9784408169705
mayonaka-no-kanransha	真夜中の観覧車	standard	1	9784253125062
mayonaka-no-mito-koumon	真夜中の水戸黄門	standard	1	9784757722156
mayonaka-no-raburetaa	真夜中のラブレター	standard	2	9784391903904
mayonaka-no-stranger	真夜中のストレンジャー	standard	1	9784592125730
mayonaka-no-tenshi-blue	真夜中の天使ブルー	standard	1	9784049242331
mayonaka-o-kakenukero	真夜中を駆けぬける	standard	1	9784576990156
