isbn	month	title	author	publisher	type	integrate_to	method	holes	verified	status
9784087921052	2026-5	銀太郎さんお頼み申す. 10	東村アキコ 著		型1_統合	sid120328:銀太郎さんお頼み申す(6巻)	完全題一致	-	-	ship
9784866755069	2026-5	銀幕ロマンス : 虐げられ華族令嬢が冷酷旦那様の最愛	橘花明 漫画		型1_統合	sid164847:銀幕ロマンス(1巻)	最長一致	-	-	ship
9784800017475	2026-5	空賊ハックと蒸気の姫. 5	井上智徳 著		型1_統合	sid125534:空賊ハックと蒸気の姫(3巻)	完全題一致	-	-	ship
9784301005353	2026-5	腐れ縁ほど切り難い. 2	陽東太郎 著		型1_統合	sid162397:腐れ縁ほど切り難い(1巻)	完全題一致	-	-	ship
9784040763958	2026-5	クセ強彼女は床にいざなう. 4	須河篤志 [著]		型1_統合	sid124931:クセ強彼女は床にいざなう(2巻)	完全題一致	-	-	ship
9784065436523	2026-5	クッキングパパ. タンドリーチキン	うえやまとち 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065436530	2026-5	クッキングパパ. 鉄火丼	うえやまとち 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784799221730	2026-5	くっ殺ヒロインズ. SP26			型2/3_新規	新規ページ	一致なし	書影[調べる:楽天/Amazon] / kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065436004	2026-5	靴の音. 2	鯖ななこ 著		型1_統合	sid165491:靴の音(1巻)	完全題一致	-	-	ship
9784800017512	2026-5	首無の如き祟るもの. 1	三津田信三 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784048119467	2026-5	くまぐらし. 06	野田宏 原作		型1_統合	sid135063:くまぐらし(4巻)	完全題一致	-	-	ship
9784594102838	2026-5	雲の上はいつも晴れ : あの世とこの世の間にある不思	福絵さち 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784785981938	2026-5	クライマックスネクロマンス. 4巻	水上悟志		型1_統合	sid123682:クライマックスネクロマンス(3巻)	最長一致	-	-	ship
9784594102968	2026-5	暮らしてみたらまんぷく!タイごはん : プーケットと	シベリカ子 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784592231257	2026-5	昏姫と恋烏. 3	大宙晃 著		型1_統合	sid156135:昏姫と恋烏(2巻)	完全題一致	-	-	ship
9784758098540	2026-5	繰り巫女あやかし夜噺. 2	提灯あんこ 漫画		型1_統合	sid161950:繰り巫女あやかし夜噺(1巻)	完全題一致	-	-	ship
9784088848860	2026-5	来見沢善彦の愚行. 2	ときわ四葩 著		型1_統合	sid156914:来見沢善彦の愚行(1巻)	完全題一致	-	-	ship
9784041171950	2026-5	黒猫の黄金、狐の夜. 上	本庄りえ 作画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784041171967	2026-5	黒猫の黄金、狐の夜. 下	本庄りえ 作画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784098734160	2026-5	黒薔薇アリスD.C.al fine. 6	水城せとな 著		型1_統合	sid127871:黒薔薇アリスD.C.al fine(1巻)	完全題一致	-	-	ship
9784065437803	2026-5	GURU. 2	陣ノ内康暉 著		型1_統合	sid131390:GURU(1巻)	完全題一致	-	-	ship
9784537173819	2026-5	警部補ダイマジン. 28	リチャード・ウー 作		型1_統合	sid41920:警部補ダイマジン(20巻)	完全題一致	-	-	ship
9784801989672	2026-5	契約から始めるボーイ・ミーツ・ガール : 親方、空か	深山鈴 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065434970	2026-5	契約結婚のその後 : 追い出した夫が私の価値を知るま	はてな 漫画		型1_統合	sid151487:契約結婚のその後(2巻)	最長一致	-	-	ship
9784253013550	2026-5	獣王子の偽恋花嫁. 2	稲乃芽子 著		型1_統合	sid159297:獣王子の偽恋花嫁(1巻)	完全題一致	-	-	ship
9784301005285	2026-5	結婚初夜のデスループ : 脳筋令嬢は何度死んでもめげ	焦田シューマイ 原作		型1_統合	sid127370:結婚初夜のデスループ(1巻)	最長一致	-	-	ship
9784796418232	2026-5	結婚未満の僕たちですが	てらしまむしこ		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784867782422	2026-5	獣は贄に愛されたい. 下	七菱ヒロ		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	hold_確証(成年→geo or drop)
9784845871711	2026-5	剣客商売 : premium. 旅	大島やすいち		型1_統合	sid149203:剣客商売(64巻)	最長一致	-	-	ship
9784575424140	2026-5	ゲーム知識で最強に成ったモブ兵士は、真の実力を隠した	二時八 漫画		型1_統合	sid140663:ゲーム知識で最強に成ったモブ兵士は、(1巻)	完全題一致	-	-	ship
9784045000270	2026-5	ゲームの世界に転生した俺が○○になるまで. 1	しまエナガ 漫画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784041174555	2026-5	月華国奇医伝. 第15巻	ひむか透留 著		型1_統合	sid104468:月華国奇医伝(13巻)	最長一致	-	-	ship
9784801989719	2026-5	月虹の教室. 1	餅月望 漫画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784088942315	2026-5	げにかすり. 04	迫稔雄 著		型1_統合	sid124703:げにかすり(2巻)	完全題一致	-	-	ship
9784253013208	2026-5	限界OLさんは悪役令嬢さまに仕えたい. 6	ネコ太郎 著		型1_統合	sid165024:限界OLさんは悪役令嬢さまに仕えたい(5巻)	完全題一致	-	-	ship
9784041169933	2026-5	限界オタクが偽装恋人はじめた件. 2	小神トイ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784098734030	2026-5	限定偽婚 : 1年間の夫婦. 1	三浦えりか 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784045000966	2026-5	恋を綴るニアリーイコール	稲葉すずめ 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784344857438	2026-5	恋心開発実況	野白ぐり 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784824016232	2026-5	恋の果てまで、夜闇の王に攫われて. 1	藤谷一帆 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784832206113	2026-5	恋文と13歳の女優. 8	じゃが		型1_統合	sid154191:恋文と13歳の女優(7巻)	完全題一致	-	-	hold_確証(成年→geo or drop)
9784088941769	2026-5	こういうのがいい. 13	双龍 著		型1_統合	sid56528:こういうのがいい(11巻)	完全題一致	-	-	ship
9784049211344	2026-5	幸運の初期値が異常に高かった高校生が、缶詰ガチャで手	キヨミ屋 漫画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784065436905	2026-5	皇國の双璧 : 傷モノの花嫁外伝	上条明峰 漫画		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784302118045	2026-5	侯爵様、勃たないはずでは!? : 初夜から絶倫ケダモ	安里瀅 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784302118069	2026-5	侯爵様、勃たないはずでは!? : 初夜から絶倫ケダモ	安里瀅 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784301005193	2026-5	侯爵令嬢の破滅実況 : 破滅を予言された悪役令嬢だけ	緋色の雨 原作		型1_統合	sid147863:侯爵令嬢の破滅実況(1巻)	最長一致	-	-	ship
9784253013307	2026-5	公爵令嬢の籠絡ミッション : 魔王との政略結婚が、人	りんご飴サード 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784832297142	2026-5	好都合セミフレンド. 4	千種みのり 著		型1_統合	sid125127:好都合セミフレンド(1巻)	完全題一致	-	-	ship
9784098734146	2026-5	煌燿国後宮譚黒衣の守護. 5	江平洋巳 著		型1_統合	sid123743:煌燿国後宮譚黒衣の守護(4巻)	完全題一致	-	-	ship
9784253013246	2026-5	康和国花宮伝 : 悪役姫に転生したようですが、推し活	三沢ケイ 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784575424195	2026-5	氷の公爵様と私の幸せな契約再婚. 2	北香ひたき 漫画		型1_統合	sid157941:氷の公爵様と私の幸せな契約再婚(1巻)	完全題一致	-	-	ship
9784832297210	2026-5	氷舞のアウフギーサー. 1	笠間裕之 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784098638857	2026-5	国宝. 5	吉田修一		型1_統合	sid150433:国宝(3巻)	完全題一致	-	-	ship
9784575382464	2026-5	こっち見てよ、先生	あさ稲 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784594624897	2026-5	孤独のグルメ. 1	久住昌之 原作		型1_統合	sid50941:孤独のグルメ(7巻)	完全題一致	書影[調べる:楽天/Amazon]	-	hold_確証(コンビニ疑い→drop)
9784065432709	2026-5	子供はわかってあげない	田島列島 [著]		型1_統合	sid34451:子供はわかってあげない(2巻)	完全題一致	-	-	ship
9784048119412	2026-5	このキスは事故なのに色無しの私がなぜか最強の魔法使い	星見うさぎ 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784253013420	2026-5	この駄目ドルどもめ! : 地下アイドルを武道館に立た	新堂冬樹 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784046601735	2026-5	琥珀色の騎士は聖女の左手に愛を誓う. 2	やまのせりか 漫画		型1_統合	sid159522:琥珀色の騎士は聖女の左手に愛を誓う(1巻)	完全題一致	-	-	ship
9784845870974	2026-5	コミック乱セレクション確固不抜	さいとう・たかを		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[調べる:caption無→楽天再取得or手動] / synopsis[作る:caption無→保留] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784845871728	2026-5	コミック乱ツインズセレクション : 大義のために。	さいとう・たかを		型1_統合	sid126775:コミック乱ツインズセレクション(7巻)	最長一致	-	-	ship
9784253013505	2026-5	婚活とミシン : もう一度恋がしたいけどめんどくさい	和田フミ江 著		型1_統合	sid151942:婚活とミシン(2巻)	最長一致	-	-	ship
9784040763842	2026-5	今世は五縁がありますように! 6	ゆきの [著]		型1_統合	sid147427:今世は五縁がありますように!(3巻)	最長一致	-	-	ship
9784434377266	2026-5	こんなの、好きにならないわけがない! 上	水谷あや 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784434377273	2026-5	こんなの、好きにならないわけがない! 下	水谷あや 著		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	要fill(埋めれば出せる)
9784253013154	2026-5	コンビニで出会ったエロい女の子と爛れきった関係になり	高橋徹 原作		型3_新規	新規ページ	一致なし	kana[調べる:NDL題読み] / genre/tag[作る:caption→AI] / synopsis[作る:caption→AI要約] / slug[作る:kana→規則]	-	hold_確証(成年→geo or drop)
